ITEM,BID,OLDCN,NEWCN,TITLE,AUTHOR,BRANCHCODE,LOCCODE
21982029386673,115756,E BARBIE - BEGINNING TO READ,ER BARBIE,Barbie and the three musketeers /,"Man-Kong, Mary",MYE,EPRDR
21982029557976,115756,E BARBIE - BEGINNING TO READ,ER BARBIE,Barbie and the three musketeers /,"Man-Kong, Mary",URL,EPRDR
21982029386749,115756,E BARBIE - BEGINNING TO READ,ER BARBIE,Barbie and the three musketeers /,"Man-Kong, Mary",WAL,EPRDR
21982029386723,115756,E BARBIE - BEGINNING TO READ,ER BARBIE,Barbie and the three musketeers /,"Man-Kong, Mary",CBA,EPRDR
21982029386657,115756,E BARBIE - BEGINNING TO READ,ER BARBIE,Barbie and the three musketeers /,"Man-Kong, Mary",CBA,EPRDR
21982029386897,115758,E BARBIE - BEGINNING TO READ,ER BARBIE,Barbie in a mermaid tale /,"Webster, Christy",CBA,EPRDR
21982029386921,115758,E BARBIE - BEGINNING TO READ,ER BARBIE,Barbie in a mermaid tale /,"Webster, Christy",CBA,EPRDR
21982029386947,115758,E BARBIE - BEGINNING TO READ,ER BARBIE,Barbie in a mermaid tale /,"Webster, Christy",URL,EPRDR
21982029386988,115758,E BARBIE - BEGINNING TO READ,ER BARBIE,Barbie in a mermaid tale /,"Webster, Christy",MID,EPRDR
21982029386905,115758,E BARBIE - BEGINNING TO READ,ER BARBIE,Barbie in a mermaid tale /,"Webster, Christy",URL,EPRDR
21982031644176,115758,E BARBIE - BEGINNING TO READ,ER BARBIE,Barbie in a mermaid tale /,"Webster, Christy",URL,EPRDR
21982029387119,115759,E BARBIE - BEGINNING TO READ,ER BARBIE,"Barbie, a fairy secret /","Webster, Christy",CBA,EPRDR
21982029387150,115759,E BARBIE - BEGINNING TO READ,ER BARBIE,"Barbie, a fairy secret /","Webster, Christy",CBA,EPRDR
21982029387168,115759,E BARBIE - BEGINNING TO READ,ER BARBIE,"Barbie, a fairy secret /","Webster, Christy",CBA,EPRDR
21982029387226,115759,E BARBIE - BEGINNING TO READ,ER BARBIE,"Barbie, a fairy secret /","Webster, Christy",CBA,EPRDR
21982029387127,115759,E BARBIE - BEGINNING TO READ,ER BARBIE,"Barbie, a fairy secret /","Webster, Christy",MID,EPRDR
21982029387184,115759,E BARBIE - BEGINNING TO READ,ER BARBIE,"Barbie, a fairy secret /","Webster, Christy",POR,EPRDR
21982031653318,115759,E BARBIE - BEGINNING TO READ,ER BARBIE,"Barbie, a fairy secret /","Webster, Christy",WAL,EPRDR
21982029387200,115759,E BARBIE - BEGINNING TO READ,ER BARBIE,"Barbie, a fairy secret /","Webster, Christy",WAL,EPRDR
21982029387135,115759,E BARBIE - BEGINNING TO READ,ER BARBIE,"Barbie, a fairy secret /","Webster, Christy",CBA,EPRDR
21982029387101,115760,E BARBIE - BEGINNING TO READ,ER BARBIE,"Barbie, a fashion fairytale /","Man-Kong, Mary",WAL,EPRDR
21982031653086,115760,E BARBIE - BEGINNING TO READ,ER BARBIE,"Barbie, a fashion fairytale /","Man-Kong, Mary",TRL,EPRDR
21982029387085,115760,E BARBIE - BEGINNING TO READ,ER BARBIE,"Barbie, a fashion fairytale /","Man-Kong, Mary",WAL,EPRDR
21982029386996,115760,E BARBIE - BEGINNING TO READ,ER BARBIE,"Barbie, a fashion fairytale /","Man-Kong, Mary",URL,EPRDR
21982029387077,115760,E BARBIE - BEGINNING TO READ,ER BARBIE,"Barbie, a fashion fairytale /","Man-Kong, Mary",URL,EPRDR
21982029387028,115760,E BARBIE - BEGINNING TO READ,ER BARBIE,"Barbie, a fashion fairytale /","Man-Kong, Mary",WAL,EPRDR
21982318296518,115761,E BARBIE - BEGINNING TO READ,ER BARBIE,Horse show champ /,"Parker, Jessie",BKE,EPRDR
21982318296534,115761,E BARBIE - BEGINNING TO READ,ER BARBIE,Horse show champ /,"Parker, Jessie",CBA,EPRDR
21982031777174,115761,E BARBIE - BEGINNING TO READ,ER BARBIE,Horse show champ /,"Parker, Jessie",CBA,EPRDR
21982318296484,115761,E BARBIE - BEGINNING TO READ,ER BARBIE,Horse show champ /,"Parker, Jessie",CBA,EPRDR
21982318296500,115761,E BARBIE - BEGINNING TO READ,ER BARBIE,Horse show champ /,"Parker, Jessie",CBA,EPRDR
21982318296575,115761,E BARBIE - BEGINNING TO READ,ER BARBIE,Horse show champ /,"Parker, Jessie",MID,EPRDR
21982318296526,115761,E BARBIE - BEGINNING TO READ,ER BARBIE,Horse show champ /,"Parker, Jessie",URL,EPRDR
21982318296567,115761,E BARBIE - BEGINNING TO READ,ER BARBIE,Horse show champ /,"Parker, Jessie",URL,EPRDR
21982029016189,95023,E BARBIE - BEGINNING TO READ,ER BARBIE,I can be a farm vet /,"Jordan, Apple",CBA,EPRDR
21982029016197,95023,E BARBIE - BEGINNING TO READ,ER BARBIE,I can be a farm vet /,"Jordan, Apple",CBA,EPRDR
21982029016247,95023,E BARBIE - BEGINNING TO READ,ER BARBIE,I can be a farm vet /,"Jordan, Apple",CBA,EPRDR
21982031653896,95023,E BARBIE - BEGINNING TO READ,ER BARBIE,I can be a farm vet /,"Jordan, Apple",MID,EPRDR
21982029016254,95023,E BARBIE - BEGINNING TO READ,ER BARBIE,I can be a farm vet /,"Jordan, Apple",MYE,EPRDR
21982029016213,95023,E BARBIE - BEGINNING TO READ,ER BARBIE,I can be a farm vet /,"Jordan, Apple",URL,EPRDR
21982029016155,95023,E BARBIE - BEGINNING TO READ,ER BARBIE,I can be a farm vet /,"Jordan, Apple",CBA,EPRDR
21982029139122,105232,E BARBIE - BEGINNING TO READ,ER BARBIE,Star song /,"Jordan, Apple",CBA,EPRDR
21982029139080,105232,E BARBIE - BEGINNING TO READ,ER BARBIE,Star song /,"Jordan, Apple",BRU,EPRDR
21982029139114,105232,E BARBIE - BEGINNING TO READ,ER BARBIE,Star song /,"Jordan, Apple",BKE,EPRDR
21982029139106,105232,E BARBIE - BEGINNING TO READ,ER BARBIE,Star song /,"Jordan, Apple",WAL,EPRDR
21982031653169,105232,E BARBIE - BEGINNING TO READ,ER BARBIE,Star song /,"Jordan, Apple",MID,EPRDR
21982029139098,105232,E BARBIE - BEGINNING TO READ,ER BARBIE,Star song /,"Jordan, Apple",TRL,EPRDR
21982029139130,105232,E BARBIE - BEGINNING TO READ,ER BARBIE,Star song /,"Jordan, Apple",URL,EPRDR
21982029139155,105232,E BARBIE - BEGINNING TO READ,ER BARBIE,Star song /,"Jordan, Apple",URL,EPRDR
21982319068494,105232,E BARBIE - BEGINNING TO READ,ER BARBIE,Star song /,"Jordan, Apple",URL,EPRDR
21982030537736,76461,E BARBIE - BEGINNING TO READ,ER BARBIE,Pretty pearl mermaid /,"Weinberg, Jennifer, 1970-",BKE,EPRDR
21982030537728,76461,E BARBIE - BEGINNING TO READ,ER BARBIE,Pretty pearl mermaid /,"Weinberg, Jennifer, 1970-",CBA,EPRDR
21982031653292,76461,E BARBIE - BEGINNING TO READ,ER BARBIE,Pretty pearl mermaid /,"Weinberg, Jennifer, 1970-",CBA,EPRDR
21982029399098,76461,E BARBIE - BEGINNING TO READ,ER BARBIE,Pretty pearl mermaid /,"Weinberg, Jennifer, 1970-",WAL,EPRDR
21982030537793,76461,E BARBIE - BEGINNING TO READ,ER BARBIE,Pretty pearl mermaid /,"Weinberg, Jennifer, 1970-",WAL,EPRDR
21982029399080,76461,E BARBIE - BEGINNING TO READ,ER BARBIE,Pretty pearl mermaid /,"Weinberg, Jennifer, 1970-",URL,EPRDR
21982029399023,76461,E BARBIE - BEGINNING TO READ,ER BARBIE,Pretty pearl mermaid /,"Weinberg, Jennifer, 1970-",POR,EPRDR
21982029399064,76461,E BARBIE - BEGINNING TO READ,ER BARBIE,Pretty pearl mermaid /,"Weinberg, Jennifer, 1970-",URL,EPRDR
21982031653300,76461,E BARBIE - BEGINNING TO READ,ER BARBIE,Pretty pearl mermaid /,"Weinberg, Jennifer, 1970-",URL,EPRDR
21982028409294,83692,E BARBIE - BEGINNING TO READ,ER BARBIE,I can be a gymnast /,"Depken, Kristen L.",CBA,EPRDR
21982028409237,83692,E BARBIE - BEGINNING TO READ,ER BARBIE,I can be a gymnast /,"Depken, Kristen L.",MYE,EPRDR
21982031653946,83692,E BARBIE - BEGINNING TO READ,ER BARBIE,I can be a gymnast /,"Depken, Kristen L.",MID,EPRDR
21982030248649,67969,E BATM - BEGINNING TO READ,ER BATM,"The Dark Knight rises, tools of the trade /","Huelin, Jodi",BKE,EPRDR
21982028606089,67969,E BATM - BEGINNING TO READ,ER BATM,"The Dark Knight rises, tools of the trade /","Huelin, Jodi",CBA,EPRDR
21982030248631,67969,E BATM - BEGINNING TO READ,ER BATM,"The Dark Knight rises, tools of the trade /","Huelin, Jodi",BRU,EPRDR
21982028606147,67969,E BATM - BEGINNING TO READ,ER BATM,"The Dark Knight rises, tools of the trade /","Huelin, Jodi",URL,EPRDR
21982030248664,67969,E BATM - BEGINNING TO READ,ER BATM,"The Dark Knight rises, tools of the trade /","Huelin, Jodi",EMM,EPRDR
21982028606121,67969,E BATM - BEGINNING TO READ,ER BATM,"The Dark Knight rises, tools of the trade /","Huelin, Jodi",MYE,EPRDR
21982030248680,67969,E BATM - BEGINNING TO READ,ER BATM,"The Dark Knight rises, tools of the trade /","Huelin, Jodi",URL,EPRDR
21982028606139,67969,E BATM - BEGINNING TO READ,ER BATM,"The Dark Knight rises, tools of the trade /","Huelin, Jodi",URL,EPRDR
21982028507337,89334,E BECHTOLD - BEGINNING TO READ,ER BECHTOLD,Buster the very shy dog finds a kitten /,"Bechtold, Lisze",URL,EPRDR
21982028507311,89334,E BECHTOLD - BEGINNING TO READ,ER BECHTOLD,Buster the very shy dog finds a kitten /,"Bechtold, Lisze",WAL,EPRDR
21982028507345,89334,E BECHTOLD - BEGINNING TO READ,ER BECHTOLD,Buster the very shy dog finds a kitten /,"Bechtold, Lisze",URL,EPRDR
21982028507352,89334,E BECHTOLD - BEGINNING TO READ,ER BECHTOLD,Buster the very shy dog finds a kitten /,"Bechtold, Lisze",MYE,EPRDR
21982028507295,89334,E BECHTOLD - BEGINNING TO READ,ER BECHTOLD,Buster the very shy dog finds a kitten /,"Bechtold, Lisze",CBA,EPRDR
21982031653573,89334,E BECHTOLD - BEGINNING TO READ,ER BECHTOLD,Buster the very shy dog finds a kitten /,"Bechtold, Lisze",WAL,EPRDR
21982028507303,89334,E BECHTOLD - BEGINNING TO READ,ER BECHTOLD,Buster the very shy dog finds a kitten /,"Bechtold, Lisze",BRU,EPRDR
21982024221255,42124,E BECK - BEGINNING TO READ,ER BECK,Birthday for Bear /,"Becker, Bonny",URL,EPRDR
21982024221230,42124,E BECK - BEGINNING TO READ,ER BECK,Birthday for Bear /,"Becker, Bonny",URL,EPRDR
21982024221198,42124,E BECK - BEGINNING TO READ,ER BECK,Birthday for Bear /,"Becker, Bonny",MID,EPRDR
21982024221263,42124,E BECK - BEGINNING TO READ,ER BECK,Birthday for Bear /,"Becker, Bonny",CBA,EPRDR
21982024221214,42124,E BECK - BEGINNING TO READ,ER BECK,Birthday for Bear /,"Becker, Bonny",URL,EPRDR
21982028034340,63522,E BELL - BEGINNING TO READ,ER BELL,Rabbit & Robot : the sleepover /,"Bell, Cece",URL,EPRDR
21982028034530,63522,E BELL - BEGINNING TO READ,ER BELL,Rabbit & Robot : the sleepover /,"Bell, Cece",CBA,EPRDR
21982028034548,63522,E BELL - BEGINNING TO READ,ER BELL,Rabbit & Robot : the sleepover /,"Bell, Cece",URL,EPRDR
21982030266740,63522,E BELL - BEGINNING TO READ,ER BELL,Rabbit & Robot : the sleepover /,"Bell, Cece",MID,EPRDR
21982005049881,2899,E BEN - BEGINNING TO READ,ER BEN,"George, the drummer boy /","Benchley, Nathaniel, 1915-",MID,EPRDR
21982008990768,44187,E BEN - BEGINNING TO READ,ER BEN,Oscar Otter.,"Benchley, Nathaniel, 1915-",EMM,EPRDR
21982027201304,256865,E BENCHLEY - BEGINNING TO READ,ER BENCHLEY,"Sam, the minuteman.","Benchley, Nathaniel, 1915-",BRU,EPRDR
21982009054424,256865,E BENCHLEY - BEGINNING TO READ,ER BENCHLEY,"Sam, the minuteman.","Benchley, Nathaniel, 1915-",URL,EPRDR
21982027831407,51927,E BER - BEGINNING TO READ,ER BER,Berenstains' B book /,"Berenstain, Stan, 1923-",URL,EPRDR
21982030429876,51927,E BER - BEGINNING TO READ,ER BER,Berenstains' B book /,"Berenstain, Stan, 1923-",BRU,EPRDR
21982013335629,168,E BER - BEGINNING TO READ,ER BER,"C is for clown; a circus of ""C"" words,","Berenstain, Stan, 1923-",CBA,EPRDR
21982030473585,59518,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,The Berenstain bears we like kites /,"Berenstain, Stan, 1923-2005.",CBA,EPRDR
21982030473528,59518,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,The Berenstain bears we like kites /,"Berenstain, Stan, 1923-2005.",URL,EPRDR
21982031644655,59518,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,The Berenstain bears we like kites /,"Berenstain, Stan, 1923-2005.",URL,EPRDR
21982030473817,59518,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,The Berenstain bears we like kites /,"Berenstain, Stan, 1923-2005.",CBA,EPRDR
21982030473783,59518,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,The Berenstain bears we like kites /,"Berenstain, Stan, 1923-2005.",WAL,EPRDR
21982027889801,81507,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,"Inside, outside, upside down,","Berenstain, Stan, 1923-",CBA,EPRDR
21982031653631,81507,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,"Inside, outside, upside down,","Berenstain, Stan, 1923-",POR,EPRDR
21982031653623,81507,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,"Inside, outside, upside down,","Berenstain, Stan, 1923-",TRL,EPRDR
21982028557373,1921,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,"Bears in the night,","Berenstain, Stan, 1923-",BRU,EPRDR
21982031645066,1921,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,"Bears in the night,","Berenstain, Stan, 1923-",CBA,EPRDR
21982028557381,1921,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,"Bears in the night,","Berenstain, Stan, 1923-",URL,EPRDR
21982028557407,1921,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,"Bears in the night,","Berenstain, Stan, 1923-",EMM,EPRDR
21982028557399,1921,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,"Bears in the night,","Berenstain, Stan, 1923-",TRL,EPRDR
21982028557332,1921,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,"Bears in the night,","Berenstain, Stan, 1923-",URL,EPRDR
21982028557423,1921,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,"Bears in the night,","Berenstain, Stan, 1923-",URL,EPRDR
21982028557431,1921,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,"Bears in the night,","Berenstain, Stan, 1923-",URL,EPRDR
21982015475977,1921,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,"Bears in the night,","Berenstain, Stan, 1923-",WAL,EPRDR
21982028557357,1921,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,"Bears in the night,","Berenstain, Stan, 1923-",WAL,EPRDR
21982027010572,38031,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,The Berenstain Bears and the missing dinosaur bone /,"Berenstain, Stan, 1923-",CBA,EPRDR
21982027010598,38031,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,The Berenstain Bears and the missing dinosaur bone /,"Berenstain, Stan, 1923-",MYE,EPRDR
21982020221713,38031,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,The Berenstain Bears and the missing dinosaur bone /,"Berenstain, Stan, 1923-",URL,EPRDR
21982027010770,3705,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,The Berenstain Bears by the sea /,"Berenstain, Stan, 1923-",MID,EPRDR
21982021514520,3705,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,The Berenstain Bears by the sea /,"Berenstain, Stan, 1923-",URL,EPRDR
21982027010762,3705,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,The Berenstain Bears by the sea /,"Berenstain, Stan, 1923-",URL,EPRDR
21982027010085,22000,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,The Berenstain Bears play t-ball /,"Berenstain, Stan, 1923-",URL,EPRDR
21982031653391,22000,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,The Berenstain Bears play t-ball /,"Berenstain, Stan, 1923-",MYE,EPRDR
21982029762857,99404,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,The Berenstain Bears take off! /,"Berenstain, Mike, 1951-",BKE,EPRDR
21982029762931,99404,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,The Berenstain Bears take off! /,"Berenstain, Mike, 1951-",MYE,EPRDR
21982029762923,99404,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,The Berenstain Bears take off! /,"Berenstain, Mike, 1951-",WAL,EPRDR
21982029762915,99404,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,The Berenstain Bears take off! /,"Berenstain, Mike, 1951-",MYE,EPRDR
21982029762899,99404,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,The Berenstain Bears take off! /,"Berenstain, Mike, 1951-",TRL,EPRDR
21982029762873,99404,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,The Berenstain Bears take off! /,"Berenstain, Mike, 1951-",WAL,EPRDR
21982029740218,99407,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,We love soccer! /,"Berenstain, Mike, 1951-",CBA,EPRDR
21982029740234,99407,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,We love soccer! /,"Berenstain, Mike, 1951-",MYE,EPRDR
21982029740184,99407,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,We love soccer! /,"Berenstain, Mike, 1951-",TRL,EPRDR
21982029740259,99407,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,We love soccer! /,"Berenstain, Mike, 1951-",URL,EPRDR
21982029740176,99407,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,We love soccer! /,"Berenstain, Mike, 1951-",CBA,EPRDR
21982029740226,99407,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,We love soccer! /,"Berenstain, Mike, 1951-",WAL,EPRDR
21982029740275,99407,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,We love soccer! /,"Berenstain, Mike, 1951-",WAL,EPRDR
21982029293127,116932,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,The Berenstain Bears out West /,"Berenstain, Stan, 1923-",CBA,EPRDR
21982029293150,116932,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,The Berenstain Bears out West /,"Berenstain, Stan, 1923-",CBA,EPRDR
21982029293218,116932,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,The Berenstain Bears out West /,"Berenstain, Stan, 1923-",CBA,EPRDR
21982029293119,116932,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,The Berenstain Bears out West /,"Berenstain, Stan, 1923-",EMM,EPRDR
21982029293184,116932,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,The Berenstain Bears out West /,"Berenstain, Stan, 1923-",MYE,EPRDR
21982029293226,116932,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,The Berenstain Bears out West /,"Berenstain, Stan, 1923-",TRL,EPRDR
21982029293192,116932,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,The Berenstain Bears out West /,"Berenstain, Stan, 1923-",URL,EPRDR
21982029293200,116932,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,The Berenstain Bears out West /,"Berenstain, Stan, 1923-",URL,EPRDR
21982029293143,116932,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,The Berenstain Bears out West /,"Berenstain, Stan, 1923-",WAL,EPRDR
21982029293168,116932,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,The Berenstain Bears out West /,"Berenstain, Stan, 1923-",WAL,EPRDR
21982029293176,116932,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,The Berenstain Bears out West /,"Berenstain, Stan, 1923-",WAL,EPRDR
21982029293135,116932,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,The Berenstain Bears out West /,"Berenstain, Stan, 1923-",URL,EPRDR
21982030207207,77683,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,The Berenstain Bears' pet show /,"Berenstain, Stan, 1923-2005",CBA,EPRDR
21982030207173,77683,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,The Berenstain Bears' pet show /,"Berenstain, Stan, 1923-2005",URL,EPRDR
21982030207140,77683,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,The Berenstain Bears' pet show /,"Berenstain, Stan, 1923-2005",MYE,EPRDR
21982030207215,77683,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,The Berenstain Bears' pet show /,"Berenstain, Stan, 1923-2005",WAL,EPRDR
21982031653532,77683,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,The Berenstain Bears' pet show /,"Berenstain, Stan, 1923-2005",WAL,EPRDR
21982031653540,77683,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,The Berenstain Bears' pet show /,"Berenstain, Stan, 1923-2005",WAL,EPRDR
21982030544617,77053,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,The Berenstain Bears and the talent show /,"Berenstain, Stan, 1923-2005",BRU,EPRDR
21982030544674,77053,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,The Berenstain Bears and the talent show /,"Berenstain, Stan, 1923-2005",WAL,EPRDR
21982031644952,77053,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,The Berenstain Bears and the talent show /,"Berenstain, Stan, 1923-2005",WAL,EPRDR
21982030544641,77053,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,The Berenstain Bears and the talent show /,"Berenstain, Stan, 1923-2005",EMM,EPRDR
21982030544658,77053,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,The Berenstain Bears and the talent show /,"Berenstain, Stan, 1923-2005",MID,EPRDR
21982030544690,77053,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,The Berenstain Bears and the talent show /,"Berenstain, Stan, 1923-2005",MYE,EPRDR
21982031644945,77053,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,The Berenstain Bears and the talent show /,"Berenstain, Stan, 1923-2005",URL,EPRDR
21982029769894,73089,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,"The big honey hunt,","Berenstain, Stanley, 1923-",CBA,EPRDR
21982029769951,73089,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,"The big honey hunt,","Berenstain, Stanley, 1923-",CBA,EPRDR
21982029769878,73089,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,"The big honey hunt,","Berenstain, Stanley, 1923-",WAL,EPRDR
21982027010739,73089,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,"The big honey hunt,","Berenstain, Stanley, 1923-",URL,EPRDR
21982029769886,73089,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,"The big honey hunt,","Berenstain, Stanley, 1923-",TRL,EPRDR
21982029769944,73089,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,"The big honey hunt,","Berenstain, Stanley, 1923-",URL,EPRDR
21982031644994,73089,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,"The big honey hunt,","Berenstain, Stanley, 1923-",URL,EPRDR
21982029769936,73089,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,"The big honey hunt,","Berenstain, Stanley, 1923-",WAL,EPRDR
21982030198869,73089,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,"The big honey hunt,","Berenstain, Stanley, 1923-",WAL,EPRDR
21982030555225,73751,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,The Berenstain Bears. 3 books in 1 /   Lessons in love :,"Berenstain, Stan, 1923-2005",TRL,EPRDR
21982030555175,73751,E BERENSTAIN - BEGINNING TO READ,ER BERENSTAIN,The Berenstain Bears. 3 books in 1 /   Lessons in love :,"Berenstain, Stan, 1923-2005",URL,EPRDR
21982030538106,76457,E BERRIOS - BEGINNING TO READ,ER BERRIOS,Penny of the pyramids /,"Berrios, Frank",WAL,EPRDR
21982030538098,76457,E BERRIOS - BEGINNING TO READ,ER BERRIOS,Penny of the pyramids /,"Berrios, Frank",TRL,EPRDR
21982015194784,18790,E BLA - BEGINNING TO READ,ER BLA,Bess and Tess /,"Blackaby, Susan",TRL,EPRDR
21982029139254,105223,E BLAZE - BEGINNING TO READ,ER BLAZE,Bubble trouble! /,"Tillworth, Mary",BRU,EPRDR
